suburb,postcode,lat,lng,n_addresses,level
ALLOWAY,,-24.94839,152.374268,243,suburb
GAIRLOCH,,-18.60856,146.181989,30,suburb
BUTCHERS CREEK,,-17.344915,145.693406,87,suburb
PROMISEDLAND,,-25.093265,152.138312,31,suburb
TURALLIN,,-27.832639,151.209622,31,suburb
MAY DOWNS,,-22.622335,148.886333,57,suburb
DRILLHAM,,-26.639134,149.977569,100,suburb
MOUNT GLORIOUS,,-27.33142,152.76814,212,suburb
MURRUMBA,,-27.199498,152.464179,7,suburb
KOWGURAN,,-26.503834,150.173866,36,suburb
NUDGEE BEACH,,-27.346135,153.102608,181,suburb
ANDERLEIGH,,-25.998546,152.681496,69,suburb
MAALAN,,-17.610453,145.602853,26,suburb
FLETCHER,,-28.767838,151.865164,71,suburb
THE GLEN,,-28.346664,151.929486,30,suburb
WOMBLEBANK,,-25.585998,148.152634,22,suburb
ANDURAMBA,,-27.146585,152.101994,84,suburb
TUCHEKOI,,-26.409195,152.75816,150,suburb
GLENFERN,,-26.957316,152.612848,12,suburb
GLEN RUSSELL,,-16.987286,145.18978,6,suburb
MOUNT ARCHER,,-26.970229,152.654389,199,suburb
MORGAN PARK,,-28.247867,152.038806,58,suburb
FOREST RIDGE,,-27.961676,151.026457,29,suburb
DALBEG,,-20.263678,147.297386,156,suburb
MOUNT LUKE,,-27.387055,152.041318,26,suburb
DANGORE,,-26.459469,151.578379,32,suburb
DARLINGTON,,-28.235517,153.058176,45,suburb
MIVA,,-25.957161,152.484832,45,suburb
BLACKBUTT SOUTH,,-26.89921,152.104221,120,suburb
STOCKTON,,-17.576816,146.020922,12,suburb
WYBERBA,,-28.85167,151.890225,57,suburb
ST AGNES,,-25.143886,151.947933,29,suburb
SWAN CREEK,,-28.198611,152.141552,109,suburb
MCINTOSH CREEK,,-26.256735,152.642236,88,suburb
COALSTOUN LAKES,,-25.613844,151.889539,81,suburb
BOWENVILLE,,-27.302826,151.491962,156,suburb
TABRAGALBA,,-27.982209,153.062704,29,suburb
KINCORA,,-27.804595,151.53598,40,suburb
DALWOGON,,-26.570994,150.116636,22,suburb
KIA ORA,,-26.024832,152.773914,89,suburb
KERIRI ISLAND,,-10.553539,142.216739,137,suburb
CHARLWOOD,,-28.003515,152.574346,78,suburb
UGAR ISLAND,,-9.507319,143.546764,36,suburb
MOUNT FOX,,-18.818903,145.827586,83,suburb
HOME CREEK,,-23.978696,145.244897,13,suburb
FELTON SOUTH,,-27.877947,151.716672,30,suburb
BUARABA SOUTH,,-27.438738,152.203757,7,suburb
HAMILTON CREEK,,-23.670858,150.39726,66,suburb
UTCHEE CREEK,,-17.646043,145.923482,127,suburb
PINEVALE,,-21.283532,148.817699,25,suburb
MALMOE,,-25.481667,151.21426,25,suburb
MIDGEE,,-23.491309,150.549574,43,suburb
CORFIELD,,-22.06631,143.141433,127,suburb
CYPRESS GARDENS,,-27.977752,151.029544,66,suburb
MIDGEREE BAR,,-17.81284,146.08315,36,suburb
DAGUN,,-26.320535,152.673296,73,suburb
ELLANGOWAN,,-27.937373,151.716799,74,suburb
BLACK SNAKE,,-26.199624,152.270259,52,suburb
BRACALBA,,-27.008905,152.839417,76,suburb
WARKON,,-26.935515,149.375419,26,suburb
ANTIGUA,,-25.633882,152.593285,75,suburb
TUCKERANG,,-26.794883,150.950815,74,suburb
ANTHONY,,-27.881891,152.695339,54,suburb
SEXTON,,-26.065936,152.502636,86,suburb
GRAHAMS CREEK,,-25.574999,152.595264,63,suburb
KINBOMBI,,-26.197655,152.124647,24,suburb
BOATMAN,,-27.099082,146.894003,27,suburb
KALAPA,,-23.493232,150.239495,109,suburb
SANDY POCKET,,-17.66102,146.034763,18,suburb
RACECOURSE,,-21.160099,149.137283,128,suburb
CREMORNE,,-21.133457,149.188729,64,suburb
MAADI,,-17.829408,145.98819,27,suburb
WIDGEE CROSSING SOUTH,,-26.200608,152.616185,29,suburb
COONARR,,-24.975105,152.476447,173,suburb
MAROON,,-28.174854,152.698628,103,suburb
GROSVENOR,,-25.439684,151.172054,17,suburb
SUNDOWN,,-17.498162,146.021665,94,suburb
ST RUTH,,-27.355424,151.280067,79,suburb
NEBINE,,-27.923954,146.852432,29,suburb
JINGHI,,-26.66557,151.085154,37,suburb
GOWRIE MOUNTAIN,,-27.514019,151.8222,146,suburb
GEMINI MOUNTAINS,,-22.445896,147.836029,28,suburb
OOMBABEER,,-24.523953,149.528143,28,suburb
OXFORD,,-21.886846,148.755981,30,suburb
BURRA BURRI,,-26.498365,151.042378,38,suburb
COOROOMAN,,-23.261518,150.72393,49,suburb
MACKENZIE RIVER,,-23.074048,148.779774,76,suburb
KENTS LAGOON,,-27.906764,152.623381,33,suburb
MERLWOOD,,-26.152625,151.879052,84,suburb
MUNGALLALA,,-26.446547,147.543232,97,suburb
FAIRYLAND,,-26.533004,150.939041,59,suburb
WINDERA,,-26.030133,151.829411,84,suburb
NORTH GREGORY,,-25.057339,152.256536,87,suburb
BONSHAW,,-29.004799,151.303064,14,suburb
MORETON ISLAND,,-27.178308,153.375388,36,suburb
WINWILL,,-27.605892,152.208473,76,suburb
FISHERMANS POCKET,,-26.166242,152.601728,43,suburb
RETRO,,-22.84782,147.93534,51,suburb
DARR CREEK,,-26.529901,151.141973,11,suburb
BURNETT CREEK,,-28.241962,152.580076,19,suburb
BOLLIER,,-26.466402,152.7234,122,suburb
MORABY,,-26.877336,149.748852,20,suburb
BELMUNDA,,-20.953025,149.027585,15,suburb
CRYSTAL BROOK,,-20.360986,148.472763,182,suburb
FAIRDALE,,-26.268788,151.766175,22,suburb
BOMBEETA,,-17.679061,145.967268,68,suburb
SANDY CAMP,,-27.96921,151.82042,60,suburb
WHICHELLO,,-27.294997,151.990949,19,suburb
MONOGORILBY,,-26.07254,151.085741,63,suburb
PARKNOOK,,-27.381311,149.16563,32,suburb
ALBERTA,,-24.22155,149.791218,29,suburb
LOWER COWLEY,,-17.695773,146.07529,31,suburb
ELPHINSTONE,,-27.9783,151.888539,41,suburb
HULL HEADS,,-17.996946,146.059167,94,suburb
CUNNINGHAM,,-28.173898,151.827855,35,suburb
FERNY GLEN,,-28.076968,153.160116,45,suburb
FAIRYMEAD,,-24.793837,152.365382,21,suburb
MOUNT BERRYMAN,,-27.718354,152.327893,50,suburb
CORNDALE,,-26.442081,151.873028,34,suburb
VERGEMONT,,-23.557439,143.281753,18,suburb
SURBITON,,-23.366997,146.621985,21,suburb
REWAN,,-24.854575,148.372706,7,suburb
HARRAMI,,-24.767602,150.676338,33,suburb
ORANGE CREEK,,-24.323451,150.382792,100,suburb
LOCH LOMOND,,-28.326157,152.185388,90,suburb
JARRA CREEK,,-17.945837,145.869013,90,suburb
COULSON,,-27.956979,152.716253,88,suburb
JUNCTION VIEW,,-27.809701,152.186827,28,suburb
PRIESTDALE,,-27.601247,153.163708,65,suburb
WEALWANDANGIE,,-24.446134,148.043357,17,suburb
BLACK JACK,,-20.128586,146.18535,80,suburb
MOOLA,,-27.044822,151.54114,115,suburb
WILSONS PLAINS,,-27.838591,152.654105,38,suburb
NANDOWRIE,,-24.273909,147.606993,17,suburb
MOUNT MORIAH,,-27.479101,151.482032,11,suburb
KOLONGA,,-24.760166,151.706399,63,suburb
UPPER STONE,,-18.723679,145.946932,89,suburb
WARNOAH,,-24.690007,149.91811,20,suburb
SILVERWOOD,,-28.33743,152.012684,34,suburb
HIGHLAND PLAINS,,-27.257476,151.739469,46,suburb
BYBERA,,-28.296171,150.810636,4,suburb
HAZLEDEAN,,-21.379506,148.947871,14,suburb
WALLACES CREEK,,-28.065468,152.653083,37,suburb
HAMILTON PLAINS,,-20.387231,148.577593,49,suburb
ALMADEN,,-17.339157,144.678652,41,suburb
KOORALGIN,,-26.932366,151.928505,45,suburb
MUNGABUNDA,,-24.811593,149.260927,43,suburb
HIBERNIA,,-23.119803,147.950196,43,suburb
MERRYBURN,,-17.915896,145.976812,78,suburb
GRAND SECRET,,-20.075542,146.246579,120,suburb
DAYMAR,,-28.550615,148.988966,22,suburb
WONBAH,,-25.051498,151.635859,85,suburb
DAUAN ISLAND,,-9.414888,142.540048,52,suburb
WESTVALE,,-26.991051,152.614489,14,suburb
MURRAYS BRIDGE,,-28.314779,152.119007,68,suburb
DALYSFORD,,-25.025875,151.888247,78,suburb
KARARA,,-28.202413,151.567298,88,suburb
MANEROO,,-23.532214,143.671478,15,suburb
CUTELLA,,-27.452395,151.820256,21,suburb
NO 4 BRANCH,,-17.756469,145.972514,49,suburb
MUCKADILLA,,-26.587814,148.387571,35,suburb
WIYARRA,,-28.278082,152.206846,20,suburb
BUNBURRA,,-28.04948,152.684656,58,suburb
KENTS POCKET,,-27.990838,152.662299,21,suburb
WAUGH POCKET,,-17.449649,145.943692,54,suburb
LETHEBROOK,,-20.541861,148.649058,34,suburb
BELLA CREEK,,-26.474381,152.565195,29,suburb
PEACOCK SIDING,,-18.680133,145.997538,53,suburb
DEERAL,,-17.216515,145.962678,297,suburb
LIMEVALE,,-28.724646,151.183758,28,suburb
NORTH STRADBROKE ISLAND,,-27.4687,153.427837,93,suburb
ROSSVALE,,-27.629106,151.583856,45,suburb
WATTLE RIDGE,,-28.000629,150.971462,18,suburb
GARNANT,,-23.175646,150.262923,63,suburb
COORANGA,,-26.786869,151.388371,88,suburb
HUMEBURN,,-27.566629,145.384466,16,suburb
COLEYVILLE,,-27.793224,152.582202,97,suburb
BERGEN,,-27.25921,151.90541,43,suburb
GREENSWAMP,,-26.786754,150.485649,32,suburb
ELGIN,,-22.243153,146.61116,21,suburb
BARKER CREEK FLAT,,-26.649573,151.947224,32,suburb
THINOOMBA,,-25.583807,152.488854,19,suburb
FRANKFIELD,,-22.170336,147.169421,38,suburb
CALICO CREEK,,-26.29671,152.6481,80,suburb
SUNNY NOOK,,-26.118488,151.89281,15,suburb
NORTH JOHNSTONE,,-17.33411,145.663673,50,suburb
WURUMA DAM,,-25.134862,151.028303,23,suburb
WETHERON,,-25.532315,151.699962,35,suburb
ELLINJAA,,-17.510891,145.662036,40,suburb
MORELLA,,-23.013533,143.864541,30,suburb
BORALLON,,-27.503033,152.70066,42,suburb
DAMASCUS,,-24.950359,151.953566,52,suburb
BERAJONDO,,-24.615138,151.827466,82,suburb
ANAKIE SIDING,,-23.551147,147.746457,111,suburb
MOSQUITO CREEK,,-28.227343,151.292101,16,suburb
MIDGENOO,,-17.89418,145.9535,48,suburb
PILTON,,-27.881602,152.049084,53,suburb
CAROLINE CROSSING,,-25.675324,146.911472,22,suburb
NUTGROVE,,-27.058627,151.761317,12,suburb
EMU CREEK,,-27.106307,151.979552,69,suburb
PINNACLES,,-19.445764,146.710378,68,suburb
FISHERY FALLS,,-17.185272,145.886597,111,suburb
KUNIOON,,-26.669938,151.892138,46,suburb
SPREADBOROUGH,,-20.765771,139.498626,82,suburb
BRANCHVIEW,,-27.617757,151.347759,29,suburb
BARTLE FRERE,,-17.441571,145.885432,143,suburb
BOOMPA,,-25.614859,152.155924,35,suburb
CLIFFORD,,-26.140876,149.396363,19,suburb
DALRYMPLE CREEK,,-18.539053,146.044361,37,suburb
NUKKU,,-26.888915,152.075084,31,suburb
NERANWOOD,,-28.119072,153.310685,53,suburb
WYUNA,,-23.378758,148.2417,23,suburb
RADFORD,,-27.851881,152.633625,17,suburb
FAIRY BOWER,,-23.405682,150.456018,102,suburb
TIPTON,,-27.477074,151.252742,21,suburb
BEELBI CREEK,,-25.283699,152.640976,73,suburb
GALILEE,,-22.31919,145.819171,17,suburb
CORNISH CREEK,,-22.499346,144.801996,13,suburb
NETHERBY,,-25.786894,152.546942,24,suburb
DIAMONDY,,-26.66747,151.276147,41,suburb
HILLVIEW,,-28.217927,153.009405,44,suburb
CAMEBY,,-26.63255,150.472006,42,suburb
COMMISSIONERS FLAT,,-26.865398,152.829804,19,suburb
BUNGUNYA,,-28.424915,149.6563,71,suburb
BANGALL,,-22.433302,144.071818,16,suburb
GURGEENA,,-25.462751,151.403101,20,suburb
DANBULLA,,-17.200263,145.650792,60,suburb
WILDASH,,-28.33552,152.054817,54,suburb
VINEGAR HILL,,-27.500811,152.250999,19,suburb
YIMBUN,,-27.025615,152.372752,11,suburb
ROCHE CREEK,,-26.018707,150.094504,31,suburb
MOUNT IRVING,,-27.513488,151.588727,12,suburb
KINCHANT DAM,,-21.223595,148.920065,80,suburb
OAK BEACH,,-16.599816,145.517338,149,suburb
BAKING BOARD,,-26.705514,150.56933,51,suburb
MELAWONDI,,-26.41294,152.670543,22,suburb
BANKS CREEK,,-27.412085,152.724559,9,suburb
GWAMBEGWINE,,-25.378198,149.700152,11,suburb
ESKDALE,,-27.17991,152.250037,26,suburb
LOCKYER,,-27.513221,152.072647,43,suburb
PATRICK,,-23.788803,145.31999,4,suburb
GLENHAUGHTON,,-25.321884,149.247425,10,suburb
EVERGREEN,,-27.153646,151.735855,28,suburb
LAKESIDE,,-25.557813,152.10865,58,suburb
DUTTON RIVER,,-20.639035,143.897658,36,suburb
HEADINGTON HILL,,-27.912822,152.021064,51,suburb
DIDCOT,,-25.474711,151.867688,45,suburb
MERRYVALE,,-27.798096,152.493517,15,suburb
LIMESTONE RIDGES,,-27.834707,152.72922,60,suburb
COOMOO,,-23.777843,149.580183,11,suburb
SILVERDALE,,-27.89016,152.607755,55,suburb
CAUSEWAY LAKE,,-23.197321,150.788046,68,suburb
CARBINE CREEK,,-23.171261,147.791783,14,suburb
MIARA,,-24.687885,152.169692,118,suburb
RIVERLEIGH,,-25.582198,151.227135,64,suburb
TAUNTON,,-24.441409,151.794762,49,suburb
GLADFIELD,,-28.073677,152.18518,42,suburb
BREAKAWAY,,-20.725545,139.531625,72,suburb
TURRAWULLA,,-21.237225,148.1835,2,suburb
KALUNGA,,-17.439441,145.387599,58,suburb
MEXICO,,-23.887977,146.232121,18,suburb
JAPOONVALE,,-17.72212,145.922069,71,suburb
SIMMIE,,-25.745442,148.577656,6,suburb
CUSHNIE,,-26.344458,151.738902,102,suburb
GLENROY,,-23.157796,149.855293,22,suburb
BLUE MOUNTAIN,,-21.495307,148.979903,63,suburb
HUMPHERY,,-25.613923,151.483393,16,suburb
MISTAKE CREEK,,-22.779569,146.906123,21,suburb
MOORANG,,-27.906674,152.474464,28,suburb
YARROL,,-25.015326,151.411202,44,suburb
GIGOOMGAN,,-25.744265,152.236954,20,suburb
WENGENVILLE,,-26.845403,151.665104,41,suburb
CROMARTY,,-19.472653,147.044318,34,suburb
LAKE WIVENHOE,,-27.392873,152.610686,9,suburb
BRINGALILY,,-28.09041,151.163084,41,suburb
GARFIELD,,-23.258299,145.974788,17,suburb
GRANADILLA,,-17.847726,146.027032,49,suburb
MORINISH SOUTH,,-23.341013,150.001496,32,suburb
DOCTOR CREEK,,-27.1803,151.810592,30,suburb
SPRINGVALE,,-27.359729,151.197665,21,suburb
KYOOMBA,,-28.693467,151.984957,40,suburb
NORTH BUNGUNYA,,-28.234355,149.538618,32,suburb
MP CREEK,,-26.299781,151.749903,25,suburb
PHILPOTT,,-25.558512,151.384893,30,suburb
MONAL,,-24.670181,151.150322,34,suburb
COMO,,-26.218864,152.945242,34,suburb
DRILLHAM SOUTH,,-26.77499,149.985976,37,suburb
THE FALLS,,-28.322376,152.383674,54,suburb
DURAH,,-26.309575,150.947391,4,suburb
BLACKSWAMP,,-26.566152,150.544126,35,suburb
NEUMGNA,,-26.86362,151.854403,16,suburb
PAMPAS,,-27.790838,151.398674,40,suburb
GRANITE VALE,,-19.503359,146.618583,22,suburb
WALMUL,,-23.717323,150.37267,19,suburb
CLINTONVALE,,-28.097917,152.120356,59,suburb
MARIA CREEKS,,-17.820588,146.045395,80,suburb
LANGLANDS,,-26.69207,150.993997,14,suburb
ANDROMACHE,,-20.581571,148.456196,29,suburb
GULUGUBA,,-26.256798,150.073866,59,suburb
BAMBOO CREEK,,-17.559339,145.990893,39,suburb
DRUMMONDSLOPE,,-24.025683,146.572937,14,suburb
PIONEERS REST,,-25.665315,152.567806,38,suburb
PITURIE,,-21.608975,138.315969,5,suburb
ABBEYWOOD,,-26.107765,151.644936,29,suburb
ALICE CREEK,,-26.754677,151.634968,36,suburb
FLINTON,,-27.873011,149.557649,35,suburb
STOCKHAVEN,,-25.715618,151.914482,9,suburb
BOULDER CREEK,,-23.678514,150.335901,17,suburb
TAMROOKUM CREEK,,-28.168985,152.841817,18,suburb
KHOSH BULDUK,,-23.060912,148.018309,50,suburb
GREGORS CREEK,,-26.993162,152.400016,33,suburb
BLAIRMORE,,-25.815671,151.877116,2,suburb
GLEN ALLYN,,-17.369774,145.661685,110,suburb
CUTTABURRA,,-28.788806,145.406561,17,suburb
DEEP CREEK,,-25.654924,151.473116,10,suburb
YANDARLO,,-25.124715,146.477605,10,suburb
CRESSBROOK CREEK,,-27.255019,152.139209,12,suburb
LEMONTREE,,-27.78358,151.289288,9,suburb
STONELANDS,,-26.086501,151.708362,34,suburb
CHERRY CREEK,,-26.919007,152.114977,22,suburb
WALLAROO,,-23.694747,149.523832,8,suburb
GOWRIE LITTLE PLAIN,,-27.428704,151.846573,30,suburb
SUJEEWONG,,-25.746793,150.520948,8,suburb
JOHNSTOWN,,-26.409217,152.113129,25,suburb
GOWRIE STATION,,-26.101887,146.484066,12,suburb
WYCOMBE,,-27.486335,148.615435,27,suburb
BOOLBURRA,,-23.712788,149.850102,33,suburb
FLAMETREE,,-20.267521,148.751575,84,suburb
KAIRABAH,,-27.845508,153.128724,10,suburb
GROOMSVILLE,,-27.325984,151.951821,70,suburb
GIVELDA,,-24.987521,152.148815,21,suburb
CANAGA,,-26.682188,150.903489,73,suburb
WELLESLEY,,-27.320406,148.968009,35,suburb
MOUNT WALKER WEST,,-27.76635,152.513759,20,suburb
GHINGHINDA,,-25.261507,149.800933,34,suburb
BAROONDAH,,-25.701995,149.169545,10,suburb
MUNGALLALA SOUTH,,-26.741731,147.448459,21,suburb
GREENVIEW,,-26.308562,151.806489,58,suburb
WARNUNG,,-26.148886,151.845885,10,suburb
BRYMAROO,,-27.228133,151.626915,70,suburb
MARTYVILLE,,-17.610065,146.03682,61,suburb
MACFARLANE,,-24.89079,146.031453,9,suburb
WHEATLANDS,,-26.220794,151.853383,51,suburb
THE HEAD,,-28.277048,152.436178,19,suburb
STRATHFIELD,,-21.753793,148.607762,17,suburb
MCKINLAY,,-21.273545,141.28861,50,suburb
REDGATE,,-26.275863,152.01906,39,suburb
SMOKY CREEK,,-24.064554,150.328456,34,suburb
CARNEYS CREEK,,-28.204942,152.546145,61,suburb
MACALISTER,,-27.040016,151.085032,128,suburb
PELICAN CREEK,,-22.860936,145.388765,18,suburb
MERRITTS CREEK,,-27.355774,152.027385,34,suburb
KINGS CREEK,,-27.897977,151.907521,40,suburb
CATTLE CREEK,,-27.648021,150.801689,42,suburb
MOUNT EMLYN,,-28.035332,151.299691,15,suburb
DEGARRA,,-15.946728,145.340059,46,suburb
ISLAND PLANTATION,,-25.502423,152.722152,70,suburb
DOUGHBOY,,-25.138072,151.849165,25,suburb
NORTH ARAMARA,,-25.548893,152.313237,31,suburb
DIRNBIR,,-25.611113,151.53531,21,suburb
LINDEN,,-27.840767,146.421156,20,suburb
DJARAWONG,,-17.865834,145.973021,47,suburb
YARGULLEN,,-27.481957,151.610442,16,suburb
CABOONBAH,,-27.150903,152.469898,5,suburb
LAKE MARY,,-23.101897,150.636854,50,suburb
SELENE,,-25.008785,151.155079,28,suburb
PASSCHENDAELE,,-28.531978,151.802695,26,suburb
NEUSA VALE,,-26.193458,152.839343,33,suburb
NOORAMA,,-28.719851,146.204893,29,suburb
MOOMBRIA,,-24.0703,144.969347,1,suburb
MOUNT WYATT,,-20.600353,147.411971,30,suburb
BURLEIGH,,-20.437709,142.954335,16,suburb
SPEEDWELL,,-26.066812,151.534662,29,suburb
BAN BAN SPRINGS,,-25.677028,151.818842,13,suburb
GREYCLIFFE,,-24.231016,150.325736,19,suburb
CASSOWARY,,-16.50813,145.40426,70,suburb
UPPER YARRAMAN,,-26.895993,151.895118,66,suburb
CAPE GLOUCESTER,,-20.104783,148.489285,51,suburb
UPPER CORNISH CREEK,,-22.309664,145.264931,27,suburb
KRAGRA,,-26.133818,150.817549,20,suburb
HARRIET,,-25.76181,151.581607,4,suburb
WOOLGAR,,-20.110573,143.591016,19,suburb
BOOUBYJAN,,-25.940135,151.903843,46,suburb
PENWHAUPELL,,-25.756449,151.702739,3,suburb
GLEN ISLA,,-20.408204,148.605605,40,suburb
SOUTHWOOD,,-27.833188,149.972978,40,suburb
KNAPP CREEK,,-28.123618,152.83367,25,suburb
LEAFDALE,,-26.246621,151.77034,15,suburb
MALU,,-27.308215,151.58485,12,suburb
DUNNROCK,,-21.271691,149.184323,40,suburb
BARNARD,,-24.012119,149.769727,20,suburb
GLEN BOUGHTON,,-16.942567,145.820648,24,suburb
ELLIS BEACH,,-16.726349,145.646866,7,suburb
CAMERON CORNER,,-28.463704,141.529986,8,suburb
CAMOOLA,,-22.951874,144.352007,20,suburb
MABUIAG ISLAND,,-9.954145,142.191334,74,suburb
MOUNT BRITTON,,-21.418703,148.539023,10,suburb
CAMPBELL CREEK,,-25.637483,151.711066,8,suburb
THE MINE,,-23.649801,150.377247,30,suburb
MACALISTER RANGE,,-16.839446,145.67836,10,suburb
BULLCAMP,,-26.636193,152.110322,31,suburb
NGATJAN,,-17.464107,145.915362,1,suburb
VALLEY OF LAGOONS,,-18.859346,145.485983,15,suburb
PRAWLE,,-25.49242,152.770196,10,suburb
MARYS CREEK,,-26.249014,152.592548,50,suburb
CYNTHIA,,-25.212337,151.136744,10,suburb
DEVON PARK,,-27.371361,151.690358,27,suburb
MOY POCKET,,-26.528107,152.744564,68,suburb
LAKE MONDURAN,,-24.882141,151.750957,4,suburb
CHERRY GULLY,,-28.406952,152.060377,11,suburb
LYNAM,,-19.288246,146.540069,14,suburb
MOONIE,,-27.675776,150.367781,101,suburb
FIELDING,,-18.832019,141.289985,1,suburb
ELLIOTT,,-24.995435,152.234846,69,suburb
MACKNADE,,-18.576849,146.259114,202,suburb
GOOMBI,,-26.726116,150.410344,21,suburb
GOOMALLY,,-24.326983,149.24198,10,suburb
PALGRAVE,,-28.369091,151.811022,19,suburb
KULGUN,,-27.931671,152.681118,41,suburb
LEFTHAND BRANCH,,-27.772654,152.255203,52,suburb
GUNGALOON,,-25.547525,152.451453,16,suburb
SEISIA,,-10.854397,142.368202,89,suburb
TAMROOKUM,,-28.122086,152.917615,44,suburb
CAPTAINS MOUNTAIN,,-27.939924,151.146578,41,suburb
MOUNT WALKER,,-27.770351,152.539728,60,suburb
ALLANDALE,,-27.988054,152.728977,47,suburb
NOCKATUNGA,,-28.188869,142.149468,3,suburb
LOWER DAINTREE,,-16.279745,145.379033,69,suburb
THE HERMITAGE,,-28.206488,152.107454,41,suburb
KOORINGAL,,-27.350426,153.420586,173,suburb
GOLDEN FLEECE,,-25.372972,152.131498,39,suburb
PORUMA ISLAND,,-10.050695,143.064889,62,suburb
PAULS POCKET,,-20.484354,148.440262,15,suburb
BLUE HILLS,,-19.228099,146.470595,3,suburb
WATALGAN,,-24.644675,152.020853,24,suburb
MOUNT URAH,,-25.810067,152.458377,28,suburb
BEEBO,,-28.688272,150.975886,52,suburb
UPPER GLASTONBURY,,-26.277016,152.491292,26,suburb
RANGEMORE,,-27.002943,151.643997,11,suburb
FARRARS CREEK,,-25.283416,141.341088,9,suburb
CRINUM,,-23.219864,148.207974,33,suburb
GOORGANGA CREEK,,-20.508292,148.478295,5,suburb
MIMOSA,,-24.31167,149.617521,21,suburb
CONSUELO,,-24.677458,148.536102,23,suburb
KILLALOE,,-16.499536,145.422933,76,suburb
KILBIRNIE,,-27.24239,151.825954,43,suburb
EAST COOYAR,,-27.037462,151.85574,16,suburb
COLLAROY,,-22.029896,149.228132,21,suburb
BROMELTON,,-27.9742,152.964468,86,suburb
MACLAGAN,,-27.083249,151.635811,98,suburb
ORION,,-24.215955,148.386534,52,suburb
ALBINIA,,-24.407287,148.437772,17,suburb
BUNGABAN,,-25.891916,150.114337,24,suburb
BRUSH CREEK,,-28.622912,151.154176,25,suburb
MULGRAVE,,-19.878265,147.168871,20,suburb
MOUNT DARRY,,-27.191434,151.769519,27,suburb
BINDEBANGO,,-27.607022,147.399834,18,suburb
LONG FLAT,,-26.266008,152.663775,37,suburb
ENGLAND CREEK,,-27.420539,152.663466,18,suburb
DIAMANTINA LAKES,,-23.676293,140.854556,14,suburb
ROCKMOUNT,,-27.685749,152.028043,51,suburb
MAXWELTON,,-20.862228,142.649566,23,suburb
BARGUNYAH,,-27.232067,147.432896,25,suburb
WANGARATTA,,-19.77043,147.502502,27,suburb
HALLIFORD,,-27.394987,150.923321,6,suburb
WOOLSHED,,-27.600301,152.505079,13,suburb
THE COMMON,,-23.376754,150.525448,9,suburb
FIFTEEN MILE,,-27.426243,152.024105,20,suburb
PORT ALMA,,-23.583266,150.76191,23,suburb
CHORREGON,,-22.651965,143.673239,7,suburb
UPPER WARREGO,,-25.22232,147.28955,22,suburb
O'REILLY,,-28.231053,153.130494,56,suburb
HIGHGROVE,,-27.120614,151.772644,19,suburb
WOOROONOORAN,,-17.443911,145.859072,16,suburb
NETHERDALE,,-21.139792,148.536557,69,suburb
CORYMBIA,,-27.087247,152.866122,1,suburb
SUSAN RIVER,,-25.392264,152.769863,55,suburb
PINE HILLS,,-26.911645,149.949691,7,suburb
SABINE,,-27.350955,151.714778,10,suburb
ST AUBYN,,-27.082762,151.892651,8,suburb
BROKEN RIVER,,-21.166923,148.504428,8,suburb
MIDDLETON,,-22.310904,141.876317,27,suburb
GREENWOOD,,-27.336185,151.733431,18,suburb
